timestamp,phase,step,loss,phase1,phase3,memristor_weight
2024-12-09 15:05:40,training,0,40.87584421293826,4.140292167663574,0.11840856820344925,0.18227970600128174
2024-12-09 15:05:45,training,1,38.11949131648353,4.240375518798828,0.01860915869474411,0.08331146091222763
2024-12-09 15:05:50,training,2,34.72269385752753,4.340516567230225,0.0,0.009999999776482582
2024-12-09 15:05:54,training,3,31.668371236279715,4.440798282623291,0.0,0.009999999776482582
2024-12-09 15:05:58,training,4,28.934784138513212,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,0,0.24941207801767806,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,1,0.14141563875608595,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,2,0.16786188498480534,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,3,0.18935891692069426,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,4,0.20821813602425657,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,5,0.22534178175927894,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,6,0.224193239866486,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,7,0.22309354090627734,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,8,0.22197735599886964,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,9,0.22084855240697376,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,10,0.2197088934715697,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,11,0.2185600707907719,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,12,0.21741006880263009,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,13,0.21625863938997694,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,14,0.21510611773181984,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,15,0.21395247715714813,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,16,0.21279760891926353,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,17,0.21164173464086375,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,18,0.21048499164319862,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,19,0.20932710681654526,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,20,0.20816843568993793,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,21,0.20700886898130724,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,22,0.20584854215727566,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,23,0.2046875353828475,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,24,0.2035258205030474,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,25,0.2023633966465523,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,26,0.20120037005857716,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,27,0.20003684592702883,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,28,0.19887284863823684,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,29,0.1977083494469905,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,30,0.1965434786617142,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,31,0.19537831253247023,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,32,0.19421274269623018,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:05:59,prediction,33,0.19304700271252742,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,34,0.19188093187189284,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,35,0.19071473600819758,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,36,0.18954843698891635,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,37,0.18838208246425264,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,38,0.1872156681024218,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,39,0.18604924123628508,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,40,0.184882925693938,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,41,0.18371674175331149,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,42,0.18255058229627238,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,43,0.18138477332578956,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,44,0.18021915611460068,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,45,0.17905364984119035,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,46,0.17788865261060247,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,47,0.17672385596418946,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,48,0.17555955508552165,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,49,0.1743957676919707,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,50,0.1732324370541356,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,51,0.172069433253804,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,52,0.17090719512182473,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,53,0.16974546819403907,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,54,0.1685843932715197,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,55,0.1674239875413979,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,56,0.16626443833654247,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,57,0.16510566422636283,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,58,0.16394753689453548,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,59,0.16279031488860785,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,60,0.1616340137508448,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,61,0.16047862518928807,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,62,0.1593241650982404,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,63,0.15817083907294743,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,64,0.15701842487125686,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,65,0.15586712735866282,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,66,0.154716890807776,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,67,0.1535678708384585,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,68,0.15241994182164745,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,69,0.15127330488103577,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,70,0.15012792748883305,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,71,0.14898391596634086,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,72,0.14784112323750256,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,73,0.1466997700967135,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,74,0.14555980138813482,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,75,0.1444213896705893,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,76,0.14328436671310793,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,77,0.1421489493254764,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,78,0.14101508265254226,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,79,0.1398827130759353,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,80,0.13875214346767228,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,81,0.1376231636009148,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:00,prediction,82,0.13649583130348672,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,83,0.13537035738004277,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,84,0.13424660012744546,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,85,0.13312463807297137,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,86,0.1320045488568677,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,87,0.1308862582865532,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,88,0.12977008035705265,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,89,0.12865566136572082,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,90,0.12754331402193478,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,91,0.12643292221518132,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,92,0.1253245622228617,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,93,0.12421824644402144,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,94,0.1231142175986591,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,95,0.12201221487552275,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,96,0.12091250077459004,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,97,0.11981500346099265,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,98,0.118719714513985,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,99,0.11762676929408358,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,100,0.11653613841783891,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,101,0.11544797585004775,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,102,0.11436213085908767,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,103,0.11327865671423,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,104,0.11219768612613287,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,105,0.11111927037618395,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,106,0.11004340101261952,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,107,0.10897001130514362,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,108,0.10789927139476505,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,109,0.10683119284814856,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,110,0.10576580700326178,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,111,0.10470308734377826,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,112,0.10364308529691368,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,113,0.10258590919496965,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,114,0.10153151388819637,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,115,0.10048002588177839,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,116,0.09943140059534071,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,117,0.09838563247225157,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,118,0.09734286558295394,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,119,0.09630307520585944,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,120,0.09526625628406453,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,121,0.09423258761342179,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,122,0.09320191733120158,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,123,0.09217444151272743,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,124,0.0911500647903406,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,125,0.0901289452514967,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,126,0.08911102475652669,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,127,0.08809645961498044,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,128,0.08708498127627176,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,129,0.08607699278670274,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,130,0.08507236721517203,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:01,prediction,131,0.0840711197293695,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:02,prediction,132,0.08307336915363098,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:02,prediction,133,0.08207906166399975,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 15:06:02,prediction,134,0.08108834935919564,4.5413618087768555,0.0,0.009999999776482582
