timestamp,phase,step,loss,phase1,phase3,memristor_weight
2024-12-09 17:03:43,training,0,40.87584421293826,4.140292167663574,0.11840856820344925,0.18227970600128174
2024-12-09 17:03:48,training,1,38.11949131648353,4.240375518798828,0.01860915869474411,0.08331146091222763
2024-12-09 17:03:53,training,2,34.72269385752753,4.340516567230225,0.0,0.009999999776482582
2024-12-09 17:03:57,training,3,31.668371236279715,4.440798282623291,0.0,0.009999999776482582
2024-12-09 17:04:02,training,4,28.934784138513212,4.5413618087768555,0.0,0.009999999776482582
2024-12-09 17:04:06,training,5,26.069004887559874,4.642228126525879,0.0,0.009999999776482582
2024-12-09 17:04:10,training,6,23.137785688473382,4.743341445922852,0.0,0.009999999776482582
2024-12-09 17:04:15,training,7,20.210303415876094,4.844571590423584,0.0,0.009999999776482582
2024-12-09 17:04:19,training,8,17.35520480791979,4.945709705352783,0.0,0.009999999776482582
2024-12-09 17:04:24,training,9,14.637192106855304,5.046463489532471,0.0,0.009999999776482582
2024-12-09 17:04:28,training,10,12.113896799324788,5.14645528793335,0.0,0.009999999776482582
2024-12-09 17:04:33,training,11,9.83250166789096,5.2452263832092285,0.0,0.009999999776482582
2024-12-09 17:04:37,training,12,7.826967776376765,5.342247009277344,0.0,0.009999999776482582
2024-12-09 17:04:42,training,13,6.116754170141761,5.436933994293213,0.0,0.009999999776482582
2024-12-09 17:04:46,training,14,4.70641615364811,5.528672218322754,0.0,0.009999999776482582
2024-12-09 17:04:51,training,15,3.586865654292306,5.6168413162231445,0.0,0.009999999776482582
2024-12-09 17:04:56,training,16,2.7377164008499366,5.700843811035156,0.0,0.009999999776482582
2024-12-09 17:05:00,training,17,2.1302952420908183,5.780129909515381,0.0,0.01148977130651474
2024-12-09 17:05:04,training,18,1.7273492208218542,5.854218482971191,0.0,0.019817646592855453
2024-12-09 17:05:09,training,19,1.479193946345811,5.922715187072754,0.0,0.0345630943775177
2024-12-09 17:05:13,training,20,1.3506966798246225,5.985315799713135,0.0,0.05516136437654495
2024-12-09 17:05:17,training,21,1.3113384250144249,6.04180383682251,0.0,0.08089035749435425
2024-12-09 17:05:22,training,22,1.3363916147388442,6.092040538787842,0.0,0.11087308824062347
2024-12-09 17:05:26,training,23,1.4068334159943998,6.135953903198242,0.0,0.1441003680229187
2024-12-09 17:05:30,training,24,1.5081060790966554,6.173526287078857,0.0,0.17947173118591309
2024-12-09 17:05:35,training,25,1.6284591300666464,6.204784870147705,0.0,0.21584899723529816
2024-12-09 17:05:40,training,26,1.7572014328761583,6.229798793792725,0.0,0.25211551785469055
2024-12-09 17:05:44,training,27,1.8837453492217653,6.248679161071777,0.0,0.28723636269569397
2024-12-09 17:05:49,training,28,1.997508279691591,6.261582851409912,0.0,0.3203134536743164
2024-12-09 17:05:53,training,29,2.0881945163457574,6.268718242645264,0.0,0.35063302516937256
2024-12-09 17:05:58,training,30,2.147073662492204,6.270349025726318,0.0,0.3776969015598297
2024-12-09 17:06:02,training,31,2.167781621461668,6.266795635223389,0.0,0.4012370705604553
2024-12-09 17:06:06,training,32,2.1470938614234214,6.258432388305664,0.0,0.4212121367454529
2024-12-09 17:06:11,training,33,2.0853286057299023,6.245684623718262,0.0,0.43778684735298157
2024-12-09 17:06:16,training,34,1.9860550638419328,6.229020595550537,0.0,0.45130079984664917
2024-12-09 17:06:20,training,35,1.8557570119453743,6.208942413330078,0.0,0.462227463722229
2024-12-09 17:06:25,training,36,1.702663406410223,6.185976028442383,0.0,0.47113218903541565
2024-12-09 17:06:30,training,37,1.5357981312107698,6.160661220550537,0.0,0.47863107919692993
2024-12-09 17:06:34,training,38,1.3643110771227263,6.133543014526367,0.0,0.4853523373603821
2024-12-09 17:06:39,training,39,1.1964462698519822,6.105162143707275,0.0,0.49190282821655273
2024-12-09 17:06:43,training,40,1.039139484168385,6.076046943664551,0.0,0.4988420903682709
2024-12-09 17:06:48,training,41,0.8977077222860239,6.0467071533203125,0.0,0.5066623091697693
2024-12-09 17:06:52,training,42,0.7756864212899572,6.0176262855529785,0.0,0.5157756209373474
2024-12-09 17:06:57,training,43,0.6748775261042723,5.989256381988525,0.0,0.5265081524848938
2024-12-09 17:07:01,training,44,0.5955201661242552,5.962012767791748,0.0,0.5390995740890503
2024-12-09 17:07:06,training,45,0.5364498602284538,5.9362688064575195,0.0,0.5537070035934448
2024-12-09 17:07:10,training,46,0.49549445362027533,5.912351608276367,0.0,0.5704132318496704
2024-12-09 17:07:15,training,47,0.46957023227441314,5.890536785125732,0.0,0.5892351865768433
2024-12-09 17:07:19,training,48,0.4551641394804088,5.87104606628418,0.0,0.6101342439651489
2024-12-09 17:07:24,training,49,0.44847228080034696,5.854043960571289,0.0,0.6330257058143616
2024-12-09 17:07:29,training,50,0.4459158777295782,5.839636325836182,0.0,0.6577882766723633
2024-12-09 17:07:33,training,51,0.44407294567336825,5.827869892120361,0.0,0.6842711567878723
2024-12-09 17:07:38,training,52,0.44024245807851115,5.818731784820557,0.0,0.7123010754585266
2024-12-09 17:07:43,training,53,0.4323555320935691,5.812153339385986,0.0,0.7416872978210449
2024-12-09 17:07:47,training,54,0.4192268786407587,5.808012008666992,0.0,0.7722256183624268
2024-12-09 17:07:52,training,55,0.4003895379791974,5.806136608123779,0.0,0.8037012219429016
2024-12-09 17:07:57,training,56,0.3761976059804932,5.806312561035156,0.0,0.8358907103538513
2024-12-09 17:08:01,training,57,0.34757069434375293,5.808287620544434,0.0,0.8685636520385742
2024-12-09 17:08:05,training,58,0.31607612456299117,5.811779499053955,0.0,0.9014846086502075
2024-12-09 17:08:10,training,59,0.2834065160842495,5.816483974456787,0.0,0.9344147443771362
2024-12-09 17:08:14,training,60,0.2513565309312377,5.822082042694092,0.0,0.9671139717102051
2024-12-09 17:08:18,training,61,0.22161776161519442,5.828249454498291,0.0,0.999343991279602
2024-12-09 17:08:23,training,62,0.19559499744947587,5.834665298461914,0.0,1.0
2024-12-09 17:08:27,training,63,0.1893707311024994,5.841123580932617,0.0,1.0
2024-12-09 17:08:31,training,64,0.18495794941567842,5.847435474395752,0.0,1.0
2024-12-09 17:08:36,training,65,0.18212865857697405,5.853430271148682,0.0,1.0
2024-12-09 17:08:40,training,66,0.18078965795664065,5.858960151672363,0.0,1.0
2024-12-09 17:08:45,training,67,0.1807233472078753,5.863902568817139,0.0,1.0
2024-12-09 17:08:50,training,68,0.1816075774274927,5.868161678314209,0.0,1.0
2024-12-09 17:08:54,training,69,0.1830777668954293,5.871668815612793,0.0,1.0
2024-12-09 17:10:51,prediction,0,0.000763736499650669,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,1,0.0005243893644781518,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,2,0.0006373370808932597,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,3,0.000719802896926942,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,4,0.0007838059203807514,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,5,0.0008343987818541977,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,6,0.0007967075403242854,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,7,0.0007606189460127306,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,8,0.0007255018025503279,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,9,0.0006914220838148549,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,10,0.0006584085296947556,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,11,0.0006264690385737063,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,12,0.0005956930202243751,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,13,0.0005660557144691029,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,14,0.0005375244688133084,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,15,0.0005100714633167247,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,16,0.0004836733327116621,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,17,0.0004582992984998574,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:51,prediction,18,0.0004339331253495212,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,19,0.00041052955725487687,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,20,0.00038808248462429614,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,21,0.00036655622866243,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,22,0.0003459248439366562,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,23,0.00032616522722778043,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,24,0.0003072580007634904,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,25,0.0002891692470762548,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,26,0.00027188383944951115,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,27,0.0002553707035284953,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,28,0.00023961041727612554,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,29,0.00022457989828838932,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,30,0.00021025758870167144,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,31,0.0001966232645278738,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,32,0.0001836452582893433,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,33,0.00017131025499957927,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,34,0.00015959894526730654,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,35,0.00014848459862275255,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,36,0.00013794985303561735,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,37,0.00012797299126881805,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,38,0.00011853630786526298,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,39,0.0001096196896357803,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,40,0.00010120171073716626,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,41,9.326744676030171e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,42,8.579614929155658e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,43,7.877160143814371e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,44,7.21722830453082e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,45,6.59835760657494e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,46,6.0190991033286086e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,47,5.477375957496252e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,48,4.9718482535395424e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,49,4.500736062077194e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,50,4.062678523035834e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,51,3.655932683956558e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,52,3.2793217100384066e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,53,2.9311844049577133e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,54,2.610069732094088e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,55,2.3147361629148556e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,56,2.0438354119839287e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,57,1.7959845500246132e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,58,1.570090042508653e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,59,1.364771758454765e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,60,1.1788365486788315e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:52,prediction,61,1.0112093486064519e-05,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,62,8.607016742958312e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,63,7.262474263951153e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,64,6.068188583382861e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,65,5.013274125524597e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,66,4.088377001211952e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,67,3.2843126948148865e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,68,2.5907942653270827e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,69,2.000208676631492e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,70,1.5033423703786922e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,71,1.0920913771525875e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,72,7.589849548186605e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,73,4.962522806990745e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,74,2.9690902125013166e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,75,1.539521703035593e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,76,6.098423639837762e-08,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,77,1.1801173207748449e-08,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,78,5.161139719152569e-10,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,79,2.1629781680239827e-08,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,80,6.991400303375495e-08,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,81,1.4044024715230113e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,82,2.286638611495104e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,83,3.302379405178241e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,84,4.412046950692409e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,85,5.578378196766308e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,86,6.769694023190252e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,87,7.952432842578099e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,88,9.101030936108704e-07,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,89,1.018840369820234e-06,5.921340230913916,-0.013826430117118467,1.0
2024-12-09 17:10:53,prediction,90,1.1193418192572435e-06,5.921340230913916,-0.013826430117118467,1.0
