timestamp,phase,step,loss,phase1,phase3,memristor_weight
2024-12-09 11:27:52,training,0,40.7420100380683,4.140292167663574,0.11840856075286865,0.18227970600128174
2024-12-09 11:27:57,training,1,38.1863775055366,4.240390777587891,0.01884113997220993,0.08328702300786972
2024-12-09 11:28:02,training,2,34.77916304985061,4.340555191040039,0.0,0.009999999776482582
2024-12-09 11:28:07,training,3,31.709003035220437,4.440860748291016,0.0,0.009999999776482582
2024-12-09 11:28:11,training,4,28.957678249944802,4.541443824768066,0.0,0.009999999776482582
2024-12-09 11:28:16,training,5,26.07699244188462,4.642323970794678,0.0,0.009999999776482582
2024-12-09 11:28:21,training,6,23.133649985949305,4.743443489074707,0.0,0.009999999776482582
2024-12-09 11:28:27,training,7,20.196785775941116,4.844672203063965,0.0,0.009999999776482582
2024-12-09 11:28:32,training,8,17.33467723174024,4.945799827575684,0.0,0.009999999776482582
2024-12-09 11:28:36,training,9,14.611878180247935,5.046533584594727,0.0,0.009999999776482582
2024-12-09 11:28:41,training,10,12.085606123176763,5.146495342254639,0.0,0.009999999776482582
2024-12-09 11:28:46,training,11,9.802426377334463,5.245227336883545,0.0,0.009999999776482582
2024-12-09 11:28:51,training,12,7.796118445553319,5.342201232910156,0.0,0.009999999776482582
2024-12-09 11:28:55,training,13,6.085585932389169,5.436834812164307,0.0,0.009999999776482582
2024-12-09 11:29:00,training,14,4.675282394316764,5.528514385223389,0.0,0.009999999776482582
2024-12-09 11:29:04,training,15,3.5558646782341623,5.616621971130371,0.0,0.009999999776482582
2024-12-09 11:29:09,training,16,2.7069724011722407,5.7005615234375,0.0,0.009999999776482582
2024-12-09 11:29:13,training,17,2.0997647625335527,5.779784679412842,0.0,0.010859085246920586
2024-12-09 11:29:18,training,18,1.6986290578685241,5.853810787200928,0.0,0.018505103886127472
2024-12-09 11:29:22,training,19,1.4531239374510678,5.922245025634766,0.0,0.032520122826099396
2024-12-09 11:29:26,training,20,1.328054756226333,5.984782695770264,0.0,0.052347417920827866
2024-12-09 11:29:31,training,21,1.2927598796789115,6.041205406188965,0.0,0.07727932184934616
2024-12-09 11:29:36,training,22,1.3222176397162533,6.091373443603516,0.0,0.10645915567874908
2024-12-09 11:29:41,training,23,1.3968396360636275,6.1352152824401855,0.0,0.13890129327774048
2024-12-09 11:29:46,training,24,1.5016371689230565,6.172715187072754,0.0,0.17352977395057678
2024-12-09 11:29:51,training,25,1.6244725978292267,6.203904151916504,0.0,0.20922933518886566
2024-12-09 11:29:55,training,26,1.7545371019815144,6.228855609893799,0.0,0.24490274488925934
2024-12-09 11:30:00,training,27,1.8813555365870682,6.24768590927124,0.0,0.27953049540519714
2024-12-09 11:30:05,training,28,1.9945489798940526,6.260557651519775,0.0,0.31222519278526306
2024-12-09 11:30:10,training,29,2.084244071387645,6.267683506011963,0.0,0.34227827191352844
2024-12-09 11:30:14,training,30,2.1420268914013576,6.269330024719238,0.0,0.36919206380844116
2024-12-09 11:30:19,training,31,2.1619109620274033,6.265818119049072,0.0,0.3926936089992523
2024-12-09 11:30:24,training,32,2.140824696973286,6.2575225830078125,0.0,0.41273266077041626
2024-12-09 11:30:29,training,33,2.0792408646318474,6.244866371154785,0.0,0.4294614791870117
2024-12-09 11:30:34,training,34,1.9806767731148787,6.22831392288208,0.0,0.4432048499584198
2024-12-09 11:30:39,training,35,1.8514700200687835,6.2083635330200195,0.0,0.4544203281402588
2024-12-09 11:30:43,training,36,1.6996817613444912,6.185535907745361,0.0,0.4636572301387787
